id,body,sentiment,created_at
629a12de-93c6-43f2-9350-ec1fcd7ee577,Kemira 's partner in the project is St. Petersburg Water Works .,0,2020-11-06
d5323a57-ab5e-4b08-b488-2fbcc10e6df9,KONE is listed on the Nordic Exchange in Helsinki .,0,2020-11-06
2d6dde07-adea-42b6-9341-6b2ed43c75de,"L&T is operative in Finland , Sweden , Latvia , Russia and Norway .",0,2020-11-06
9febe954-18d8-4bbe-9416-1909384c3591,Latvia 's Stockmann shopping mall is a subsidiary of Finland 's Stockmann Plc. .,0,2020-11-06
a445babc-4fda-4708-98f6-3593da95bfe4,"LEED is an internationally recognized green building certification system , developed by the U.S. Green Building Council .",0,2020-11-06
d8c76649-922f-4302-a0a2-ee7d05dfb8fd,"China Unicom , NYSE : CHU , HKSE : 0762 , and SHSE : 600050 , the second largest mobile carrier in the country .",0,2020-11-06
8815dc03-baf1-403e-b1ae-e25687265635,"Metsa-Botnia will finance the payment of dividends , the repayment of capital and the repurchase of its own shares with the funds deriving from its divestment of the Uruguay operations , and shares in Pohjolan Voima , and by utilising its existing financing facilities .",0,2020-11-06
5d7c1d25-51b6-4608-9361-b451206c6c6b,Metso 's delivery will include a complete coated board line with related air systems and two winders .,0,2020-11-06
dafc59ae-82f8-4eb6-a557-3a215ba77836,Most of the dividend will go to the Grimaldi family .,0,2020-11-06
614b38c4-71dd-4d51-ba8d-db8760927fa1,Neste Shipping is the most likely to remain Finnish as the oil sector and its transports are significant for emergency supply .,0,2020-11-06
935f48de-c18f-4988-b040-75f7ffce0c58,Net investment income,0,2020-11-06
5bbbfb30-6f95-4786-9267-d530e36ea16a,"no compensation for its news , opinions or distributions .",0,2020-11-06
cc342e01-b342-4fab-b947-7871f009fb7e,No financial details were disclosed .,0,2020-11-06
4370dae5-a982-40aa-a673-31007bf7a86c,"Of the company 's net sales , 38 % was acquired in Finland , 21 % in other European countries , 40 % in Asia , and 1 % in the US .",0,2020-11-06
5c00638f-07f4-4aa5-9420-1dfa05e5b8d9,Officials did not disclose the contract value .,0,2020-11-06
ddf1a61c-b87d-4381-a894-e924ec0c5065,Otherwise the situation is under control .,0,2020-11-06
f5018007-267c-49ea-b1cc-aa86833fc850,"Our customers come from the following countries : UK , USA , Spain , France , Italy , Germany , China , Hong Kong , Sweden , Norway , Netherlands , Austria , Belgium , Switzerland , Czech Republic , Finland , Canada , Russia , Ukraine , Denmark , Ireland , South Korea and Liechtenstein .",0,2020-11-06
ace5fe05-33b7-4a88-a1fc-809a2d869ca7,"Our customers come from the following countries : UK , USA , Spain , France , Italy , Germany , China , Sweden , Norway , Netherlands , Austria , Belgium , Switzerland , Czech Republic , Serbia , Finland , Canada , Russia , Ukraine , Portugal , Denmark , Ireland , South Korea , Estonia and Liechtenstein .",0,2020-11-06
f54e4a3e-bcb7-4b45-a4a7-c4bce6ed7a13,"Paychex has more than 100 offices serving approximately 554,000 payroll clients nationwide as of May 31 , 2009 .",0,2020-11-06
cf114bb1-a8ad-4331-99d5-05b206e3fc8b,Payment of shares shall be effected on subscription .,0,2020-11-06
9c384ccc-5194-41da-a6d2-9467a6b4efd7,"PCS Digital Guatemala has been using Tecnomen 's prepaid system in Telgua fixed networks as well as code division multiple access , or CDMA , and global system for mobile communication , or GSM , since 2003 .",0,2020-11-06
cfc01dbd-8d34-456b-88a1-3732773aafdb,"Poyry is a global consulting and engineering firm focusing on the energy , forest industry and infrastructure & environment sectors .",0,2020-11-06
596b2c06-6cdf-4682-895e-17a637c25c65,Production is scheduled to start by the end of April 2007 .,0,2020-11-06
e2f827c0-ef9f-4af9-97d2-c94267af45b6,"Published by Globes online , Israel business news - www.globes-online.com - on November 16 , 2009 -® Copyright of Globes Publisher Itonut 1983 Ltd. 2009",0,2020-11-06
e6a5e2fc-faa4-4eda-95ef-5b8f09f0e537,Ramirent Finland is the domestic unit of machinery rental company Ramirent Oyj HEL : RMR1V .,0,2020-11-06
2e8b57ce-8c07-40d3-8f5c-85deb6870f15,Raute is listed on the Nordic exchange in Helsinki .,0,2020-11-06
3d1b0f4a-f3a8-465b-9a95-ecec90fe7b36,Registration is required .,0,2020-11-06
118b3599-2c9e-4654-aa01-01ca6a1742b1,Related links : Flexiblebaseloadoperation TheWartsila32generating set Gasconversions This is the shorter of two versions of this press release .,0,2020-11-06
d1d22b79-1ba2-45dd-9afb-1a3a07b82442,"rosendal at outotec.com Eila Paatela , Vice President - Corporate Communications tel. +358 20 529 2004 , +358 400 817198 e-mail eila .",0,2020-11-06
802518ac-4d7b-47f5-bd5e-2b53c3de7192,Runway Visual Range is a calculated assessment of the distance that a pilot can see down a runway .,0,2020-11-06
b2dee258-36ad-49ab-bb3c-1efe4c34c954,"Salcomp 's charger manufacturing plant in India is located in the Nokia Telecom Park in the state of Tamil Nadu , in the eastern part of India .",0,2020-11-06
718c7ae5-04e8-4a60-b1a3-ee1e99142b2f,Saunalahti is a part of the Elisa group .,0,2020-11-06
bdfcb03f-5992-4583-8efc-b9f3c4809242,"says Brian Burton , Head of IT Security , Vodafone UK .",0,2020-11-06
6c196394-06e6-48be-b0f9-3338938af014,"Seller is the Finnish Elcoteq Group , the largest European electronics manufacturing services company .",0,2020-11-06
403d7ac5-fffc-42c4-bf03-fd9db860d644,Solteq Plc ANNOUNCEMENT 16.12.2010 SHARE REPURCHASE 16.12.2010 In the Helsinki Stock Exchange Solteq Plc now holds a total of 486.969 shares including the shares repurchased on 16.12.2010 .,0,2020-11-06
d8cf472a-eac6-4816-adb1-4d9fb4df1389,"Some of the most recent technology deliveries include refinery technology to Anrak Aluminium , an iron ore pelletizing plant to Tata Steel and iron ore sintering plants to Bhushan Steel .",0,2020-11-06
b889e755-e936-47d0-a92c-b72ed63ae02c,"SRV will also build an aqua park with wellness area , a restaurant and a multifunctional ice arena .",0,2020-11-06
d4d839c2-5515-4fa3-8c49-d1da24462c97,"SSH Communications Security Corporation is headquartered in Helsinki , Finland .",0,2020-11-06
8104a507-273c-4fad-a202-30d35d09f96b,"SSH Communications Security Corporation is headquartered in Helsinki , Finland .",0,2020-11-06
1c715523-64a5-4370-aee6-1b5681115b54,"Steek , which was set up in 2002 , is based in Bordeaux , southwestern France .",0,2020-11-06
5e35396f-6c40-4bf8-a9e4-736747a2315c,"STOCKMANN plc COMPANY ANNOUNCEMENT February 20 , 2007 , at 13.40 An annual summary of Stockmann 's stock exchange and financial press releases in 2006 is available on the company 's website at the address www.stockmann.com .",0,2020-11-06
cce22036-2052-4b55-b140-f62ec3a0db0e,"Sullivan said some of the boards `` really involve a lot of work , and people should get paid for their time . ''",0,2020-11-06
b496b771-960d-41a5-a3dd-8b8ac959b58f,Suomen Paikallissanomat Oy is part of Alma Media Group and it currently publishes 15 local newspapers across Finland .,0,2020-11-06
b3382cf7-beda-4d57-bb62-40a24367ab04,Talvivaara is listed on the London Stock Exchange Main Market and NASDAQ OMX Helsinki and is included in the FTSE 250 Index .,0,2020-11-06
9fd6013d-410c-48e6-844e-f9b2c5e5cb55,"Tecnotree 's convergent charging solution includes functionality for prepaid and post-paid billing , charging and rating of voice calls , video calls and raw data traffic for both mobile and fixed networks .",0,2020-11-06
68906aaf-ce31-4676-8ef3-6ed79e77b00f,Teleste has some 30 offices worldwide and is listed on the Nordic Exchange in Helsinki .,0,2020-11-06
03161c3a-84f2-4e06-bc37-0f4fe395c868,Teleste was set up in 1954 and is divided into Broadband Cable Networks and Video Networks business areas .,0,2020-11-06
58ad85a7-e6e3-4222-be5c-f0fcefae60fc,"The 2500-passenger ferry will have dimensions of 185 m length overall , 170 m length between perpendiculars , 27.70 m breadth and 6.55 m design draught .",0,2020-11-06
ce9b92be-020b-4c82-863c-db6ee3b16800,"The acquisition does not have to be from the frozen foods or fish sector , as long as it has synergies with L+ñnnen Tehtaat 's other businesses .",0,2020-11-06
b4e22638-4a36-4a2a-b7bb-c6ef6ed15b11,The acquisition price was not disclosed .,0,2020-11-06
0fb9b8a3-b56c-455f-b009-db4772dd8000,The aforementioned shareholders have informed that they will propose to the Annual General Meeting that the number of members of the Board of Directors shall be five and that besides the present members of the Board of Directors also Mr Lassi Noponen shall be elected to the Board of Directors .,0,2020-11-06
b89d80f2-b047-422b-9217-c57b415ee1c3,"The aim of the CEO 's Q&A sessions is to give further clarity on information , which has been made public already earlier .",0,2020-11-06
37beb67a-82c6-4a6c-aa94-761d59c6bde9,The Board of Directors was authorized to decide on other terms of the share issue .,0,2020-11-06
d92f8139-3ae7-4549-a6c3-9bbef8f0fee8,The bridge will be 1.2 km long and is located between Anasmotet by the road E20 and the new traffic junction in Marieholm by the road E45 .,0,2020-11-06
d889b1b2-d690-4de0-972c-8ca1912957bf,"The buildings , with about 40 condominiums each , will be built in 4 or 5 stages .",0,2020-11-06
0a18691a-1b7d-4d12-b665-f3b9c90d0bb8,"The business area has operations in Finland , Sweden , Denmark , Estonia , Latvia and Lithuania .",0,2020-11-06
b7c27a94-fc86-478c-9c86-f0941a438d09,The capital structure of Solidium may be complemented by other financial instruments in the future .,0,2020-11-06
bffc8786-4f51-4a22-99f1-55a17bef6ad8,The company has some 410 employees and an annual turnover of EUR65 .4 m. Vaahto Group is listed on the Nordic Exchange in Helsinki .,0,2020-11-06
96c75f6b-4049-4014-a335-fb6b87292e65,"The company is also seeking possibilities to relocate the Luumaki personnel , some 50 people , to other UPM mills .",0,2020-11-06
baea1e19-2720-4234-bd67-b050a0c76372,"The company offers payroll services , including payroll processing , payroll tax administration , and employee pay services , including direct deposit , check signing , and Readychex .",0,2020-11-06
5ffa4e91-7e10-4b1c-8547-1c3ea9ebad52,"The company operates its business through two reportable segments , including Banking and Investment Services , and Non-Life Insurance .",0,2020-11-06
82127f9f-3582-4a3a-824e-80e4ad92eb55,The company 's board of directors has proposed a dividend of EUR0 .12 per share for 2006 .,0,2020-11-06
dfd06ef5-dd93-4cb9-ac80-b2f13060e663,The company 's board of directors will propose a dividend of EUR 0.14 for 2008 at the annual general meeting .,0,2020-11-06
432a55b0-d163-4bef-9640-dbbaf2fe4359,"The company 's plant in Russia will continue to make tyres for its near markets , while the plant in Nokia in Finland will manufacture tyres for other markets .",0,2020-11-06
de2e6229-f544-4a5d-9790-2861353f9017,The company 's share is listed in the Mid Cap segment of the NASDAQ OMX Helsinki .,0,2020-11-06
1889ec6c-6502-49c7-9c0f-4eea665ff1ef,The company 's share is quoted on NASDAQ OMX Helsinki Rautaruukki Oyj : RTRKS .,0,2020-11-06
439a4b69-6e69-4d36-9525-345824cab2f0,The company then said it will focus its resources on clinical research .,0,2020-11-06
62ecdf55-347c-4abd-81af-a2321081fb90,The Company turnover amounted to MEUR 27.9 in 2007 .,0,2020-11-06
56056cfa-ce52-41e7-a7c5-0fba04a291e2,The company website is www.ahlstrom.com .,0,2020-11-06
4e0ea28e-b28f-4710-ba98-1321205dcb17,The company will be part of Teleste 's Video and Broadband Solutions business area .,0,2020-11-06
4b8a3099-0032-4463-a8b7-3250a94c2986,"The company will publish its financial statement for 2008 on February 25 , 2009 .",0,2020-11-06
fb2b340c-99bb-4426-8f6c-afb8bc917fee,The company will release its 2010 results on 11 February 2011 .,0,2020-11-06
69ad20c1-c08a-4704-bc18-bad37d657f1e,The continued operations mean the structure after the restructuring of the Aspocomp group including Aspocomp Oulu and the headquarter operations .,0,2020-11-06
a17bccbf-8c3d-460a-b124-4ead674b46cc,"The contract covers turnkey deliveries to all five airports operated by the authority -- John F Kennedy , LaGuardia , Newark , Teterboro and Stewart International .",0,2020-11-06
dea588cb-d990-47de-8741-0571db116e23,The contract includes heating plant equipment and associated installation work .,0,2020-11-06
02a477c4-aa55-4b18-8021-9334824bc442,The contract involves refurbishing the bathrooms of 189 units as well as re-plumbing their water and sewer pipes .,0,2020-11-06
3e48bf26-2515-4394-b7db-bbcf1deaa964,"The cost of the deal could range from 70 million to 90 million euros depending on the financial results of the two companies in 2008 , the statement says .",0,2020-11-06
079f3f9a-fc17-41fc-800c-c625951062c4,The cranes would be installed onboard two freighters ordered by Singaporean ship owner Masterbulk .,0,2020-11-06
75c240aa-fa03-4b99-84ae-dd2468573a3c,The customers will have an access to integrated propeller and gear packages from one source .,0,2020-11-06
5c6155da-641b-470d-bcfb-b5a4870161f6,The deal is subject to approval by the Norwegian competition authorities .,0,2020-11-06
6138e112-e57c-4d0c-8053-e7734985f29d,The deal means that ten persons in three countries will transfer to Tieto .,0,2020-11-06
9f07e64d-cb0d-45cd-b4a4-64a7f34e3c31,The deal will have no significant effect on the acquiring company 's equity ratio .,0,2020-11-06
22827ed6-b3f5-469d-8089-e3618cc56ee3,The deliveries are scheduled for the summer and autumn of 2008 .,0,2020-11-06
386f5b9d-2d0a-481b-80d5-c2b559d482ec,"The development of the technological park , which will specialize in telecommunications and information technologies , is part of the state program for the formation of technoparks for hi-tech sectors in Russia .",0,2020-11-06
3b82515f-7866-42fb-915b-99c5e0bd2a89,"The e-commerce site and flagship will be managed by Marimekko North America Retail LLC , a subsidiary established in the U.S. last year .",0,2020-11-06
651642b1-2e89-4f4e-960a-f028efc943fd,"The final price will be specified by 14 May 2010 , the acquiring company said .",0,2020-11-06
26c183bd-7c26-4939-a3f6-66b06cfa1c77,"The firm 's UK head office is in Rugby Road , Lutterworth .",0,2020-11-06
9b953e51-e16a-4207-bf19-5491b9d3cbb7,The first group of customers to be trained will be paint-shop owners and their assistants .,0,2020-11-06
bed953f7-618a-40b4-8172-bb7a4f5e554b,The first stage of the contract covers 133 stores and 600 cash registers .,0,2020-11-06
39dd2955-2020-43ca-9bf8-114e4b81d1d5,"The fish content of the nuggets is 85 % , and the fish comes from Canada and Finland .",0,2020-11-06
285abb9a-3bac-4f51-ae59-cfd096d973b1,The following information was released by Comptel : Tomorrow the Chairman of the Federal Communications Commission is scheduled to deliver the National Broadband Plan to Congress .,0,2020-11-06
acd241c4-7298-4e1c-a610-63e3de874360,The front surfaces of these valve plates are directed towards each other .,0,2020-11-06
ab4af7c8-abfc-471f-ae8b-f74bc07165db,"The inaugural speech will be given by Hannu Kyrolainen , Finland 's Ambassador to the Czech Republic .",0,2020-11-06
64fe023a-ae0b-4056-a5b5-9702f686637e,The increase range will vary up to 10 % .,0,2020-11-06
09c0470e-ae89-4b0c-bc5f-02271f61e495,"The Internal Revenue Service sees about 20 percent of all taxpayers wait until the last two weeks to file , with about 40 million returns filed in April .",0,2020-11-06
c5c5797b-ce81-4943-9cd6-6f7066b03c6d,"The latest date for registration is on 4 April , 2006 .",0,2020-11-06
c90a1aa8-77d5-4a60-972e-11f71f67b0ad,The Line 4 will run fully underground and will comprise 10 stations which will be executed in two implementation stages .,0,2020-11-06
0c0ac824-7fe9-47fc-bc77-d69238dce123,"The mall will be financed on a parity basis by Pearl Plaza LLC , the joint venture company established by the Chinese investor Shanghai Industrial Investment Holdings Co Ltd , and SRV Group .",0,2020-11-06
96ce37c5-ff63-4ead-a8a1-9d8cff54c077,"The maximum amount of the capital loan will be EUR30m and the minimum subscription -- EUR10 ,000 .",0,2020-11-06
b376f26c-5f58-471e-9131-2336cccca433,The maximum number of new shares to be offered is 22 million .,0,2020-11-06
ef52a6c7-ce03-4fb2-b663-20129b0c695b,The measures taken will cause one-time costs during the final part of 2006 .,0,2020-11-06
3062cab8-d7fc-42ed-aebf-803ac42cf2c7,"The mill will have capacity to produce 500,000 tonnes of pulp per year .",0,2020-11-06
fc77dd79-a120-408c-b95f-e21c47dac66e,"The money will be spread mainly over 2011 and 2012 , the company said .",0,2020-11-06
98e980cc-40da-4365-af12-24bdd777b9ee,"The natural source of isoprene is the tree species Hevea brasiliensis , also known as the rubber tree .",0,2020-11-06
0c8ee85c-1eeb-41f0-aa47-1feadf4d6709,"The new majority owners of Aspocomp Thailand Co. , Ltd are certain private persons belonging to immediate circle of Aspocomp 's present Joint Venture partner , Saha Pathana Inter-Holding Plc. .",0,2020-11-06
0a738b3a-42e0-4051-b3d6-0410e114fcef,The new organization consists of two business units : Charging & Messaging and Finance & Administration .,0,2020-11-06
ae010ca6-15fc-403c-b12e-bb0a41096c63,The new SEPA cads will replace Finnish bank cards .,0,2020-11-06
14693bd8-e107-42f5-9c14-062cee774f62,"The order comprises all production lines for a plywood mill , company said in a statement received by Lesprom Network .",0,2020-11-06
4ca83eaf-e3e2-4e6a-bbf0-389b133c4b83,"The order comprises four ball mills , which will be organized in two different streams for treating ore in the Pilanesberg platinum mine .",0,2020-11-06
1442e7b2-3030-444e-90e2-922a68c82780,"The order includes a new Crecent former , headbox , and reel .",0,2020-11-06
0b5847ed-a0a8-48f8-8da9-20b62e32fd1c,The output of the contracts totals 72 MWe .,0,2020-11-06
48f60502-886c-453f-a8d9-d80507c8e784,"The parties have agreed not to disclose the price of the deal , the group said in a press release .",0,2020-11-06
56fc318e-a28e-4a44-bfbb-eef134a5fae3,The parties have agreed not to disclose the transaction value .,0,2020-11-06
265167d9-b3eb-4160-ad67-36e09ff0a1c4,"The payment date is March 25 , 2010 .",0,2020-11-06
105ca242-4bb3-4aac-b664-50cad985e4e5,"The platform is based built on Intel s second-generation MID platform , called Moorestown .",0,2020-11-06
a9dd608f-23ee-45f7-af57-1f892b0ef020,"The price of the 10,000 kroon par value bonds was 9663,51 kroons in the primary issue .",0,2020-11-06
266373aa-18b3-42e7-b58b-1d3c7516c3fa,The proposal by the Board of Directors on the issuance of option rights will otherwise correspond to the proposal by the Board of Directors in the Notice to the General Meeting .,0,2020-11-06
71a5b426-4d74-4c03-a0d7-089865825f74,The purchase sum is about EUR 10mn US$ 12.97 mn .,0,2020-11-06
cd2581c3-5c93-4200-8cc2-7ef252c1c056,"The report examines the medical equipment business structure and operations , history and products , and provides an analysis of its key medical equipment revenue lines .",0,2020-11-06
21c5f2f9-e934-4782-ab56-5f337c8afb64,"The sale of Savcor FACE to Cencorp will result in a profit or loss which can not yet be determined , owing to factors including the valuation of the consideration shares to be received and prevailing exchange rates .",0,2020-11-06
3dc68b3d-ce9d-4bc8-86c8-1239f81312a4,"The sale will be finalized in September or October , the company said .",0,2020-11-06
592b1f0c-36e6-41b8-8576-4db2f1e2e357,"The share capital of Alma Media Corporation business ID 1944757-4 is EUR 44,767,513.80 and it is divided into 74,612,523 shares .",0,2020-11-06
082e16d5-277e-426a-84dd-effd4785343d,"The shares subscribed for under the stock options were registered in the Trade Register on 20 January 2011 , as of which date the new shares will establish shareholder rights .",0,2020-11-06
4aae353e-b596-4f46-954a-718b67f9f25c,The ship unloader is totally enclosed along the entire conveying line to the storage facilities .,0,2020-11-06
21bec283-8384-49ac-8c99-b8ef1b12bcab,The site will cover over six hectares .,0,2020-11-06
ff304ffd-a34c-477b-a3ff-963a43390450,Their offering also covers localisation services related to production transfer to the Finnish company 's customers that already have production in Asian market or have made the decision to transfer production there .,0,2020-11-06
08993eb8-5a80-4bee-a141-c04437144716,They both will report to Oriola-KD 's chief executive officer Eero Hautaniemi .,0,2020-11-06
f1a510b8-188e-4a12-a650-81f920d5b099,This release is not an offer of securities for sale into the United States or elsewhere .,0,2020-11-06
45ad5dc0-99be-4821-926c-109ab3be408f,"Tieto in Latvia is represented by IT services companies TietoEnator Alise and TietoEnator , which has operations in the industries of Financial Services Cards , Retail and Logistics and IT Outsourcing and Managed Services .",0,2020-11-06
c2dea8e0-9ccf-4f2c-bb60-33e227a8da6d,"Together with Latvia , Cramo will operate 54 rental outlets in the Baltic States .",0,2020-11-06
fb69f94c-ee8b-4362-aa3b-4c1db11e1d35,Two other sites will be included later on .,0,2020-11-06
a5a07a85-4523-4baf-9bb8-c0d61c3ec01d,"Under a preliminary estimation , the technology park will measure about 50,000 square meters .",0,2020-11-06
6c01862f-ba30-45bb-9403-db407d96286c,Upon completion of the sale Proha would get some USD12 .7 m for its stake in Artemis .,0,2020-11-06
cf899d8f-5a07-4f41-a34b-af5dec4fef45,Valga Lihatoostus markets its products under the Maks & Moorits trademark .,0,2020-11-06
eedc6b2b-6d41-4d19-b4d8-07d6e07873f7,"We know that it exists , '' Artemyev said .",0,2020-11-06
63521e28-f66e-4da8-acf5-80b1dea96b29,We offer our customers solutions based on renewable raw materials .,0,2020-11-06
e8766bbb-f204-46dc-b8c9-3221146131e8,"When dialing in , the participants should quote 877417 as conference ID .",0,2020-11-06
b28a5c77-3015-4fc4-8b6e-43e5633b383a,Work on the assignment has already started and is due for completion in spring 2011 .,0,2020-11-06
68703dd3-02c0-4173-9c4c-e81a753055bb,Yvonne Jones is owner of Chameleon Interiors .,0,2020-11-06
a42890ee-fd65-40aa-91c6-587e54eeafdf,ZAO YIT Moskovia builds housing in Moscow and its surrounding cities .,0,2020-11-06
751ac17f-8ed7-4fee-83c8-ae6343affd63,"Finnish printed circuit boards ( PCBs ) maker Aspocomp Group Oyj said on December 4 , 2006 it named Henry Gilchrist senior vice president of the group 's Asian operations , as of January 8 , 2007 .",0,2020-11-06
fce4bfc9-b1cf-4ef3-86a7-944fc80ef5c9,` Nordic infrastructure construction is one of our strategic growth areas .,0,2020-11-06
17dab0ea-cee7-42d7-9e96-6112fcb30982,"` Sanoma is a buyer not a target , ' he said .",0,2020-11-06
7378ecf2-cd54-4dfa-8fbe-898658aed362,"`` After the transaction , Tikkurila has no powder coatings-related operations , '' the company said .",0,2020-11-06
c4e2e98b-dd0d-4afe-bd87-9f14413d5ab5,"`` If you need malware removal tools , type the URL of your vendor of choice directly into the browser bar and use links on their website , '' wrote Trend Micro 's Rik Ferguson on Monday .",0,2020-11-06
02289cf7-723c-42aa-b53b-fe5feec3c6d1,`` It wo n't happen overnight .,0,2020-11-06
fd54e75d-67fe-406b-8dd6-0063ee1cd3fc,`` Printed fabrics and related design expertise have always been the core of Marimekko 's business and brand .,0,2020-11-06
c2d92c9e-4797-4b40-a5b6-5865a9dac3d0,`` Serving customers locally is one of the cornerstones of customer focus for us .,0,2020-11-06
dd8fa7c6-3675-48cc-9929-597693cfd63f,`` We know there are some of our own people out there . '',0,2020-11-06
c6916eae-d67a-448d-9ba6-4d423ef8be63,"+£lemiste City is the environment for a knowledge-based economy providing work for 3,300 people with the total turnover of its companies amounting to EEK 5.4 bn , '' said +£lo P+ñrnits , chairman of the supervisory board of +£lemiste City and Mainor .",0,2020-11-06
7f7f53f9-b529-4196-9ecd-aba0f4660585,25 November 2010 - Finnish paints and coatings company Tikkurila Oyj ( HEL : TIK1V ) said today that Finnish state-owned investment company Solidium Oy sold its 14.7 % stake in the company for a total of EUR98m .,0,2020-11-06
4c555c2e-b04d-4a93-96eb-5a94fbed94a1,"3 January 2011 - Scandinavian lenders Sampo Bank ( HEL : SAMAS ) , Pohjola Bank ( HEL : POH1S ) and Svenska Handelsbanken ( STO : SHB A ) have provided a EUR160m ( USD213m ) line of credit to Lemminkainen Oyj ( HEL : LEM1S ) , the Finnish construction firm said on Friday .",0,2020-11-06
5c561fd8-f137-4232-b2a0-8e4dda3dd36b,"A coker crane will be supplied to Tesoro Corporation 's Golden Eagle Refinery in Martinez , California , while a similar crane will be delivered to BP 's Castell refinery in Spain .",0,2020-11-06
9951a85c-a0d9-4678-814e-1b1173cd7267,A few employees would remain at the Oulu plant in support functions for other group units .,0,2020-11-06
dc50133b-33f1-4cb9-b0b8-1aeb6b58af62,A huge issue for us is the button placement .,0,2020-11-06
d6672977-80d9-4537-9f55-06494fdfb06e,A merger between UPM and Finnish-Swedish Stora Enso is not likely either .,0,2020-11-06
d996fc89-1496-427a-b07b-818c5d234a17,A paper mill in the central Maine town of Madison soon will have a new owner .,0,2020-11-06
94bc27ab-91e9-4eb3-9a1a-ce853c6e9d76,A total 30 % of the order value was booked in the fourth quarter of 2009 and the remainder will be booked in the second quarter of 2010 .,0,2020-11-06
ca2f241d-f454-4a77-b596-368d69193da4,"Finnish Kemira Group 's CEO , Lasse Kurkilahti , says the Group 's structural reorganisation will continue for at least a year .",0,2020-11-06
eeb0d6f7-990d-4102-bb2c-3e92cbc7a749,"Local government commissioner of +àm+Ñl , Kurt Svensson , says he will contact the management of Finnish company Componenta to find out if there are any alternatives to the company 's decision to close down its plant in +àm+Ñl .",0,2020-11-06
2f0602c3-25d7-4b13-b04b-2f8fe96150b6,"According to Finnish FIM Bank , Alpro 's price would be around EUR 100mn-150mn .",0,2020-11-06
500b5b50-99cf-437d-8583-03120c65d420,"According to HK Ruokatalo , almost all the meat used by the company comes from Finland .",0,2020-11-06
b6ef0c97-74e7-466a-ab50-f55a0375a661,Activities range from the development of natural resources to the retailed marketing of finished products .,0,2020-11-06
eca674be-fee6-4ef9-bc43-cae88c00bd11,"Additionally , information on business segments , competitors and future outlook are provided .",0,2020-11-06
c2621e03-cb38-44c9-bd6f-41c68e117f88,"Additionally , the company will use the solutions to automate the preparation of financial statements according to IFRS standard .",0,2020-11-06
7364d267-c30e-42fb-99d2-bd10a22b7adb,Affecto has participated in the program for the development of the Norwegian pension system since 2007 .,0,2020-11-06
9bff15ec-a58c-41e9-ba15-d5b84a80dc78,AffectoGenimap builds highly customised IT solutions for its customers in Finland and the Baltic countries .,0,2020-11-06
97135ca3-fb79-4055-84b8-6f1de400af76,After 1 April 2007 Cencorp will not have any own employees in the territory .,0,2020-11-06
819cfddd-2901-4d32-ad31-ffa13cde1dd2,"After the restructuring , UPM 's average paper machine capacity in Europe will be 320,000 tons ( 350,000 short tons ) in coated magazine paper and 420,000 tons ( 460,000 short tons ) in coated fine paper .",0,2020-11-06
d93fd0cb-4281-491d-a19a-10cc9947e147,"After the transaction , M-real will own 30 % in Metsa-Botnia and UPM -- 17 % .",0,2020-11-06
9a6e4405-10bd-4f29-ab0d-b027fc57d57f,"After the transaction , Tikkurila has no powder coatings related operations .",0,2020-11-06
055f1632-784e-4f58-bbed-2e573a2aae56,"Ahlstrom Corporation STOCK EXCHANGE ANNOUNCEMENT 23.4.2007 Ahlstrom Corporation will publish its first quarter financial results 2007 on Friday , April 27 , 2007 approximately at 8.30 a.m. Finnish time .",0,2020-11-06
7845e2d1-4d57-4fde-ac9c-dc04003a49a4,"ALEXANDRIA , Va. , March 15 -- Jaakko Vilo of Turku , Finland , has developed a panel press .",0,2020-11-06
ea907792-313d-49a6-8fe8-3a5066728346,"Alma Media Corporation PRESS RELEASE March 25 , 2010 TYRV+ä+äN SANOMAT PURCHASE CONFIRMED The business operations of Tyrv+ñ+ñn Sanomat Oy will be transferred to Suomen Paikallissanomat Oy .",0,2020-11-06
f62d3c34-d717-45f1-89c3-ff4767b98c06,"Altogether CapMan employs approximately 150 people in Helsinki , Stockholm , Copenhagen , Oslo , Moscow and Luxembourg .",0,2020-11-06
b5771e2e-2804-46f4-8031-38aaac0bbc34,"Altona stated that the private company of Altona chairman Kevin Maloney , Tulla Resources , would take up its entitlement in full .",0,2020-11-06
9a6d0ca1-7162-4d06-98b2-a0226f3bf030,An earn-out payment of up to 4.0 mln euro ( $ 5.3 mln ) can also be paid depending on Intellibis financial performance in 2007 .,0,2020-11-06
8325cd4c-4949-4297-a33d-f2aa8311dc53,An EU law on the issue may be introduced around 2010 .,0,2020-11-06
d18ca4c9-549d-4037-bba8-222d781ff0e9,Another firm Air Liquide was exempted because it left the market in 1998 .,0,2020-11-06
5cfbb830-f3db-4c5c-aa60-9f17c7bed50d,"Apartments of YIT Home may be purchased in 5 regions of Russia , where YIT subsidiaries carry out their activities : Moscow and Moscow region , St. Petersburg , Ekaterinburg , Kazan and Rostov-on-Don .",0,2020-11-06
5cafb970-09f1-4ccc-8551-37c73765843d,Arena Partners Oy is a development company for electronic business .,0,2020-11-06
4f793dd2-69d2-407a-bc17-b247d7e85778,"As of July 2 , 2007 , the market cap segments will be updated according to the average price in May 2007 .",0,2020-11-06
3b625e92-d5bc-4b03-bddc-44dc52ae3ae7,"As part of the agreement , Aspocomp will also give Meadville a 10 pct slice of a subsidiary operating in Oulu , Finland .",0,2020-11-06
