id,body,created_at,sentiment,symbols
e1a3810a-68f0-4542-9983-7b3d7c9ef7de,whitbread buys 49% stake in pure food chain,2020-11-06,1,['Whitbread']
323fda26-447c-4750-a8e0-2317a1abc7ab,"irish said chasing standard chartered, rbs as brexit vote nears",2020-11-06,1,['Standard Chartered']
e136aff7-d770-41d1-8720-7e1ca8145433,royal mail share price rallies amid positive broker comments,2020-11-06,1,['Royal Mail']
57b3e0ee-58dc-45a2-8d65-b320a98472d6,intercontinental hotels first-quarter global room revenue lags estimates,2020-11-06,-1,['InterContinental']
ee4bf797-7005-4b06-8e7c-2eb390d5f8da,aspen to buy anaesthetics from astrazeneca for $520 million,2020-11-06,1,['AstraZeneca']
1d143312-1601-456f-981e-64e7f07e4278,london stock exchange â€“ deutsche boerse merger under threat from brexit,2020-11-06,-1,['London Stock Exchange']
08dbcd65-e0c8-48ec-a1d5-7973a54c2dde,sainsbury cfo rogers to replace home retail ceo walden,2020-11-06,0,"['Home Retail', 'Sainsbury']"
abd2e9b7-fc22-4523-b857-b2d27853d801,bp joins forces with det norske in norway,2020-11-06,1,['Det Norske']
4e55f435-55df-47af-bfdd-954d4f829f44,brief-legal & general's retirement business books 4 billion stg h1 sales,2020-11-06,1,['Legal & General']
f8824c42-7655-4804-8a02-bc497fc89683,johnson matthey revs up on clean air drive,2020-11-06,1,['Johnson Matthey']
94ce8427-a6d2-49ab-8f03-2c9d3e4c6d7a,"goldman sachs, barclays, hsbc downplay brexit threat",2020-11-06,0,"['Barclays', 'Goldman Sachs', 'HSBC']"
f9961c39-9698-4607-98d7-300df924a7d2,asahi could be about to snap up more of sabmiller's beers ahead of ab inbev sale,2020-11-06,1,"['Asahi', 'SABMiller']"
bc49e0e6-e05b-46cb-951d-e2cde1e24d21,lse-deutsche bã¶rse dealmakers wrong to ignore brexit risk,2020-11-06,-1,"['Deutsche BÃ¶rse', 'LSE']"
300b99da-2f44-456f-9685-cd6c8f7d45b5,tesco sales recover as focus returns to core business,2020-11-06,1,['Tesco']
bd904a4e-c4d7-4210-889d-e04b192012b1,johnson matthey profit falls but dividend rises,2020-11-06,0,['Johnson Matthey']
325aa9c2-bce3-4e3c-a0bc-0e471ade1e00,"are arm holdings plc, domino's pizza group plc and asos plc 3 must-have growth stocks?",2020-11-06,0,"['ASOS plc', ""Domino's Pizza Group plc""]"
77461560-4deb-446a-9a88-7135a7ccb35c,priceline's stock jumps to new high for the year after barclays upgrade,2020-11-06,1,['Priceline']
8d10c223-7a64-407a-960e-78dce827fdb7,"tesco set to sell kipa, giraffe businesses - sky news",2020-11-06,0,"['Kipa', 'Tesco']"
3ea44ce6-d9ff-42d5-9f8f-994a3e831784,the coca-cola company and coca-cola femsa to acquire ades soy-based beverage business from unilever,2020-11-06,1,"['Coca-Cola Companp', 'Coca-Cola FEMSA']"
57da2e5f-933f-423a-9a05-41610c4bd4c7,hsbc says unit to book $585 million charge on settlement,2020-11-06,-1,['HSBC']
f66f4441-c231-47f4-a294-93bf325a698d,"hammerson, jv partner secure ownership of ireland's dundrum - quick facts",2020-11-06,1,['JV Partner']
9bf79f1f-99c6-4446-ba17-ee3a6f508894,aviva promises higher dividends to boost flagging share price,2020-11-06,1,['Aviva']
8ea1a666-762d-473e-bddf-4f1443dfe8db,companiesfresnillo shares jump 8% as silver price breaks $21,2020-11-06,1,['Fresnillo']
03fb2b6a-344b-4311-b9d9-de29407d8af7,"should you buy associated british foods plc, great portland estates plc and dunelm group plc following today's news?",2020-11-06,1,"['Dunelm Group plc', 'Great Portland Estates plc']"
b4283d93-7dfd-4fff-8354-dd5a5b6cd7c3,berkshire seeks to boost its wells fargo stake above 10 percent,2020-11-06,1,['Wells Fargo']
322200b7-c199-42dd-abc3-bd7a199fb8df,tesco share price tumbles after negative broker note,2020-11-06,-1,['Tesco']
a99f9a43-86fe-4d5c-af56-b0755e787833,london stock exchange shareholders approve merger with deutsche bã¶rse,2020-11-06,1,['London Stock Exchange']
61660c6a-5d25-4210-9e81-9138c7ab4ea7,update 1-berkshire applies to boost wells fargo stake above 10 pct,2020-11-06,1,['Wells Fargo']
fb1a271f-4683-4585-b899-0200a24ec5a6,berkshire applies to boost wells fargo stake above 10 percent,2020-11-06,1,['Wells Fargo']
21427a5f-9783-44bf-815d-ee397e67ad66,"aviva, m&g suspend property funds as investors panic",2020-11-06,-1,['M&G']
b5a1f032-1bd1-4d17-91a1-977fe012ab12,"uk housing market steadies after brexit dip, persimmon says",2020-11-06,1,['Perssimon']
acf74f77-13e7-4579-8724-2888093ab6de,brief-aviva aims to increase dividend pay-out ratio to 50 pct in 2017,2020-11-06,1,['Aviva']
9efc6a58-5741-4949-97a8-e0a40b9ef284,builder persimmon hails 6% rise in house sales,2020-11-06,1,['Persimmon']
0cb38e2b-fbcf-4471-82a8-b2e4e9bf1eff,easyjet attracts more passengers in june but still lags ryanair,2020-11-06,1,['Ryanair']
